type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.008,0.0001,0.9
iter_counter,loss_list,acc_list
600,0.0032,0.9848
50,0.0032,0.983
100,0.0032,0.9856
150,0.0032,0.984
200,0.0033,0.9848
250,0.0034,0.983
300,0.0031,0.985
350,0.0033,0.984
400,0.0033,0.9848
450,0.0032,0.9868
500,0.0032,0.9852
550,0.0031,0.9882
600,0.0034,0.9834
50,0.0032,0.985
100,0.0031,0.9874
150,0.0034,0.983
200,0.0033,0.9826
250,0.0032,0.9844
300,0.0031,0.9848
350,0.0033,0.984
400,0.0033,0.9848
450,0.0031,0.987
500,0.003,0.9872
550,0.0033,0.9846
600,0.0032,0.9842
50,0.0034,0.9832
100,0.0033,0.9842
150,0.0032,0.9848
200,0.0031,0.9868
250,0.0032,0.9864
300,0.0032,0.9832
350,0.0031,0.9868
400,0.0033,0.982
450,0.0032,0.9848
500,0.003,0.9862
550,0.003,0.9878
600,0.0031,0.9848
50,0.0032,0.983
100,0.0031,0.9848
150,0.0033,0.984
200,0.0031,0.9872
250,0.0031,0.9874
300,0.003,0.9868
350,0.0029,0.9862
400,0.0032,0.9838
450,0.0031,0.9848
500,0.0033,0.9834
550,0.0033,0.986
600,0.003,0.9872
50,0.0032,0.985
100,0.0032,0.9846
150,0.0031,0.9852
200,0.0034,0.9858
250,0.0029,0.9894
300,0.003,0.987
350,0.003,0.987
400,0.0033,0.9842
450,0.003,0.9858
500,0.0031,0.985
550,0.003,0.986
600,0.0031,0.9858
50,0.0032,0.9864
100,0.0031,0.9854
150,0.003,0.9872
200,0.003,0.9872
250,0.0032,0.9846
300,0.0031,0.9844
350,0.0031,0.9854
400,0.0032,0.9834
450,0.003,0.9882
500,0.0031,0.9862
550,0.0031,0.9864
600,0.0031,0.9852
50,0.0029,0.9882
100,0.003,0.989
150,0.0031,0.987
200,0.0029,0.987
250,0.0031,0.985
300,0.0032,0.983
350,0.0031,0.9852
400,0.0031,0.9848
450,0.003,0.9838
500,0.0031,0.9858
550,0.003,0.9872
600,0.0031,0.9848
50,0.003,0.9864
100,0.003,0.9854
150,0.0032,0.9868
200,0.0031,0.9864
250,0.0031,0.9852
300,0.003,0.987
350,0.0031,0.9858
400,0.0031,0.9854
450,0.003,0.9874
500,0.003,0.9868
550,0.0031,0.9846
600,0.003,0.9874
50,0.0031,0.9862
100,0.0029,0.987
150,0.0033,0.9836
200,0.003,0.9858
250,0.0028,0.9872
300,0.003,0.988
350,0.0029,0.9862
400,0.003,0.9868
450,0.0031,0.9868
500,0.0031,0.9874
550,0.0029,0.9856
600,0.003,0.9878
50,0.003,0.9866
100,0.0029,0.9884
150,0.0029,0.986
200,0.0032,0.9824
250,0.003,0.9878
300,0.0029,0.9864
350,0.0031,0.9864
400,0.0028,0.9892
450,0.0029,0.9882
500,0.003,0.9872
550,0.0029,0.9876
600,0.003,0.9836
50,0.003,0.987
100,0.0031,0.987
150,0.0028,0.9892
200,0.0031,0.9848
250,0.003,0.9858
300,0.0029,0.9872
350,0.003,0.987
400,0.0028,0.9886
450,0.0031,0.986
500,0.0029,0.988
550,0.003,0.9866
600,0.0032,0.9844
50,0.0029,0.987
100,0.0028,0.989
150,0.0031,0.984
200,0.003,0.9874
250,0.0029,0.99
