type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.01,0.0001,0.9
iter_counter,loss_list,acc_list
600,0.0032,0.9842
50,0.0031,0.9846
100,0.003,0.9874
150,0.0032,0.9842
200,0.0031,0.986
250,0.0029,0.986
300,0.0031,0.9868
350,0.0031,0.987
400,0.0032,0.9824
450,0.003,0.9866
500,0.0031,0.9862
550,0.0031,0.9868
600,0.0032,0.9846
50,0.0033,0.9824
100,0.0031,0.9872
150,0.0033,0.9864
200,0.0033,0.9854
250,0.0032,0.9848
300,0.0029,0.988
350,0.003,0.988
400,0.0029,0.9896
450,0.0029,0.9854
500,0.003,0.9868
550,0.0029,0.9888
600,0.0031,0.984
50,0.003,0.9872
100,0.0031,0.9858
150,0.0031,0.9866
200,0.0031,0.9862
250,0.0031,0.9838
300,0.0029,0.9884
350,0.0031,0.9866
400,0.003,0.986
450,0.003,0.985
500,0.0031,0.9868
550,0.0028,0.9902
600,0.003,0.9852
50,0.0031,0.9874
100,0.0031,0.9856
150,0.0029,0.9868
200,0.0031,0.9862
250,0.0032,0.985
300,0.0032,0.9858
350,0.003,0.988
400,0.0031,0.9846
450,0.0029,0.9882
500,0.0029,0.9884
550,0.0031,0.988
600,0.003,0.9872
50,0.0031,0.9862
100,0.0031,0.9878
150,0.003,0.9866
200,0.0029,0.9892
250,0.0029,0.9852
300,0.0031,0.987
350,0.0029,0.987
400,0.003,0.9864
450,0.0031,0.987
500,0.0029,0.9888
550,0.0031,0.9856
600,0.0029,0.9878
50,0.003,0.9856
100,0.003,0.9868
150,0.0029,0.988
200,0.0029,0.9874
250,0.0028,0.9898
300,0.0031,0.9852
350,0.0032,0.9842
400,0.0032,0.9836
450,0.0029,0.989
500,0.0026,0.9898
550,0.003,0.9846
600,0.0029,0.987
50,0.003,0.9878
100,0.003,0.9872
150,0.0029,0.9874
200,0.0029,0.987
250,0.0029,0.9866
300,0.003,0.9876
350,0.0029,0.9876
400,0.003,0.986
450,0.0029,0.987
500,0.0028,0.9894
550,0.0029,0.9852
600,0.0029,0.9874
50,0.0028,0.9866
100,0.0028,0.9894
150,0.003,0.986
200,0.0028,0.9906
250,0.0031,0.985
300,0.0029,0.9874
350,0.0028,0.9862
400,0.0029,0.9874
450,0.003,0.9854
500,0.003,0.9874
550,0.0028,0.9886
600,0.0029,0.9894
50,0.0029,0.9892
