type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.02,0.0001,0.9
iter_counter,loss_list,acc_list
400,0.0033,0.9748
450,0.0032,0.974
500,0.0032,0.9738
550,0.0034,0.9724
600,0.0032,0.9748
50,0.0032,0.9754
100,0.0032,0.9748
150,0.0035,0.9704
200,0.0032,0.9738
250,0.0031,0.9738
300,0.0032,0.9752
350,0.0032,0.9754
400,0.0033,0.9726
450,0.0035,0.9734
500,0.0031,0.979
550,0.0035,0.969
600,0.0034,0.9736
50,0.0034,0.9708
100,0.0032,0.9766
150,0.0031,0.976
200,0.0032,0.9786
250,0.0031,0.976
300,0.0032,0.9748
350,0.0031,0.9778
400,0.0034,0.9734
450,0.0035,0.9696
500,0.0034,0.9682
550,0.0031,0.9754
600,0.0031,0.9748
50,0.0031,0.9768
100,0.0033,0.9718
150,0.0031,0.9772
200,0.003,0.9788
250,0.0032,0.9754
300,0.0031,0.9738
350,0.0034,0.972
400,0.0033,0.972
450,0.0033,0.9736
500,0.0033,0.9724
550,0.0032,0.9746
600,0.003,0.9796
50,0.0031,0.978
100,0.0034,0.971
150,0.0032,0.9746
200,0.0031,0.9774
250,0.0031,0.977
300,0.0029,0.9772
350,0.0033,0.9724
400,0.0032,0.974
450,0.0034,0.9698
500,0.0034,0.972
550,0.0031,0.9752
600,0.0031,0.9776
50,0.0031,0.9742
100,0.0033,0.9726
150,0.0031,0.9764
200,0.0031,0.976
250,0.0031,0.9754
300,0.0029,0.9788
350,0.0034,0.9702
400,0.0028,0.9792
450,0.0029,0.9792
500,0.0031,0.9746
550,0.0031,0.9752
600,0.0032,0.9744
50,0.0032,0.9766
100,0.003,0.9754
150,0.0028,0.9778
200,0.0029,0.978
250,0.0032,0.9752
300,0.0032,0.9728
350,0.0032,0.974
400,0.0031,0.977
450,0.0033,0.9738
500,0.0033,0.9728
550,0.003,0.9774
600,0.0031,0.976
50,0.0032,0.9764
100,0.0031,0.9762
150,0.0029,0.9804
200,0.0029,0.9784
250,0.0031,0.9734
300,0.0031,0.9736
350,0.0032,0.9732
400,0.0029,0.9788
450,0.0032,0.9748
500,0.0032,0.9754
550,0.0029,0.979
600,0.0031,0.9756
50,0.0031,0.9748
100,0.0029,0.9758
150,0.0029,0.9778
200,0.0031,0.975
250,0.0031,0.9752
300,0.0029,0.978
350,0.003,0.9762
400,0.0032,0.9746
450,0.003,0.9766
500,0.003,0.9744
550,0.0029,0.9768
600,0.003,0.9778
50,0.003,0.9764
100,0.0031,0.977
150,0.0028,0.9796
200,0.0031,0.974
250,0.003,0.9776
300,0.0029,0.9772
350,0.003,0.9758
400,0.0029,0.9792
450,0.0031,0.9746
500,0.003,0.977
550,0.0029,0.977
600,0.0032,0.973
50,0.003,0.9774
100,0.0027,0.98
150,0.003,0.9738
200,0.0032,0.975
250,0.0029,0.9794
300,0.003,0.9776
350,0.003,0.9762
400,0.0028,0.977
450,0.0031,0.9758
500,0.003,0.9762
550,0.0031,0.9758
600,0.0028,0.9752
50,0.003,0.9778
100,0.0031,0.9766
150,0.0029,0.9788
200,0.0028,0.9778
250,0.003,0.9762
300,0.003,0.978
350,0.003,0.9764
400,0.0029,0.9782
450,0.0029,0.98
500,0.003,0.9756
550,0.0028,0.9808
600,0.0029,0.977
50,0.0028,0.9794
100,0.0029,0.9776
150,0.0029,0.9782
200,0.0029,0.9752
250,0.0029,0.9776
300,0.0027,0.9814
350,0.0029,0.978
400,0.0028,0.9798
450,0.0029,0.9772
500,0.0031,0.9746
550,0.0031,0.9762
600,0.0027,0.9802
50,0.0029,0.9782
100,0.0027,0.981
150,0.0026,0.9788
200,0.0029,0.978
250,0.0028,0.9798
300,0.003,0.9774
350,0.0032,0.9754
400,0.0026,0.983
450,0.0029,0.976
500,0.0029,0.9778
550,0.0029,0.9754
600,0.003,0.9744
50,0.0027,0.9798
100,0.0027,0.981
150,0.0032,0.9732
200,0.0028,0.9792
250,0.0029,0.9774
300,0.0031,0.975
350,0.0027,0.9804
400,0.0026,0.9794
450,0.003,0.9774
500,0.0027,0.9798
550,0.0028,0.9798
600,0.0029,0.9778
50,0.0028,0.9786
100,0.003,0.9772
150,0.0029,0.9764
200,0.0028,0.977
250,0.0028,0.979
300,0.0029,0.9792
350,0.0027,0.9812
400,0.0028,0.9806
450,0.0028,0.978
500,0.003,0.976
550,0.0028,0.9792
600,0.0027,0.9778
50,0.0027,0.9804
100,0.0029,0.9786
150,0.0029,0.9768
200,0.0027,0.9786
250,0.0027,0.9814
300,0.0027,0.9806
350,0.0028,0.9788
400,0.003,0.9756
450,0.0027,0.9818
500,0.0029,0.9768
550,0.0027,0.9792
600,0.0028,0.981
50,0.0028,0.9776
100,0.0027,0.9806
150,0.0027,0.981
200,0.0027,0.9808
250,0.003,0.9756
300,0.0029,0.9768
350,0.0029,0.979
400,0.0026,0.982
450,0.0027,0.9796
500,0.0027,0.9818
550,0.0028,0.9782
600,0.0026,0.9806
50,0.0026,0.9804
100,0.0026,0.9824
150,0.0026,0.9836
200,0.0025,0.981
250,0.0028,0.9784
300,0.0027,0.9796
350,0.0028,0.9816
400,0.0028,0.9778
450,0.003,0.9752
500,0.003,0.9768
550,0.0027,0.9788
600,0.0027,0.9784
50,0.0027,0.98
100,0.0026,0.9812
150,0.0025,0.9824
200,0.0029,0.9772
250,0.0026,0.9826
300,0.0027,0.9788
350,0.0027,0.9806
400,0.0028,0.9784
450,0.0028,0.9786
500,0.0026,0.9808
550,0.0028,0.9792
600,0.0029,0.977
50,0.0027,0.9798
100,0.0029,0.9786
150,0.0027,0.9802
200,0.0027,0.98
250,0.0026,0.9806
300,0.0026,0.9822
350,0.0027,0.9812
400,0.0027,0.9798
450,0.0027,0.98
500,0.0029,0.9766
550,0.0028,0.9768
600,0.0025,0.983
50,0.0026,0.9804
100,0.0027,0.9796
150,0.0027,0.981
200,0.0027,0.98
250,0.0026,0.9822
300,0.0027,0.9828
350,0.0026,0.9788
400,0.003,0.9752
450,0.0026,0.9806
500,0.0027,0.9816
550,0.0027,0.98
600,0.0027,0.9804
50,0.0027,0.98
100,0.0027,0.9782
150,0.0027,0.9814
200,0.0027,0.9798
250,0.0027,0.9808
300,0.0027,0.9786
350,0.0027,0.9804
400,0.0027,0.98
450,0.0026,0.9794
500,0.0026,0.9814
550,0.0025,0.9834
600,0.0026,0.9804
50,0.0029,0.976
100,0.0025,0.9838
150,0.0027,0.9808
200,0.0026,0.981
250,0.0026,0.9812
300,0.0026,0.9818
350,0.0028,0.977
400,0.0025,0.984
450,0.0026,0.9824
500,0.0025,0.9826
550,0.0027,0.9794
600,0.0025,0.9826
50,0.0026,0.983
100,0.0025,0.9824
150,0.0026,0.9814
200,0.0025,0.9824
250,0.0027,0.98
300,0.0026,0.9806
350,0.0027,0.9778
400,0.0025,0.9828
450,0.0027,0.9814
500,0.0029,0.9792
550,0.0026,0.9816
600,0.0024,0.9842
50,0.0023,0.987
100,0.0025,0.9798
150,0.0025,0.9834
200,0.0026,0.9808
250,0.0027,0.9798
300,0.0027,0.9812
350,0.0026,0.9808
400,0.0025,0.9826
450,0.0028,0.9792
500,0.0025,0.983
550,0.0028,0.98
600,0.0026,0.98
50,0.0024,0.985
100,0.0028,0.9788
150,0.0027,0.9786
200,0.0025,0.9822
250,0.0026,0.9788
300,0.0028,0.9786
350,0.0025,0.9838
400,0.0026,0.9818
450,0.0025,0.9838
500,0.0027,0.9784
550,0.0023,0.9856
600,0.0025,0.9812
50,0.0025,0.98
100,0.0027,0.9784
150,0.0025,0.9812
200,0.0026,0.981
250,0.0027,0.9814
300,0.0026,0.981
350,0.0026,0.9822
400,0.0024,0.9836
450,0.0024,0.9816
500,0.0026,0.9822
550,0.0024,0.9854
600,0.0027,0.9802
50,0.0025,0.9818
100,0.0024,0.9828
150,0.0025,0.9846
200,0.0025,0.9828
250,0.0026,0.9798
300,0.0025,0.985
350,0.0025,0.9786
400,0.0024,0.9808
450,0.0027,0.9772
500,0.0024,0.9818
550,0.0026,0.983
600,0.0027,0.9794
50,0.0024,0.9834
100,0.0025,0.9812
150,0.0025,0.9844
200,0.0024,0.9826
250,0.0026,0.9802
300,0.0023,0.9838
350,0.0025,0.9832
400,0.0026,0.9782
450,0.0026,0.9798
500,0.0026,0.9818
550,0.0027,0.9798
600,0.0025,0.9836
50,0.0023,0.984
100,0.0024,0.982
150,0.0024,0.9822
200,0.0025,0.9802
250,0.0027,0.98
300,0.0026,0.9808
350,0.0025,0.984
400,0.0026,0.9808
450,0.0023,0.983
500,0.0024,0.983
550,0.0026,0.9832
600,0.0027,0.9764
50,0.0026,0.9804
100,0.0024,0.9824
150,0.0024,0.982
200,0.0025,0.9846
250,0.0023,0.9854
300,0.0026,0.9808
350,0.0024,0.9836
400,0.0023,0.9858
450,0.0026,0.9816
500,0.0026,0.9794
550,0.0026,0.9804
600,0.0025,0.9808
50,0.0024,0.9822
100,0.0025,0.982
150,0.0026,0.9816
200,0.0024,0.983
250,0.0026,0.9796
300,0.0027,0.9792
350,0.0023,0.9842
400,0.0024,0.9838
450,0.0025,0.982
500,0.0024,0.9846
550,0.0023,0.9848
600,0.0025,0.9828
50,0.0026,0.981
100,0.0025,0.9828
150,0.0023,0.9846
200,0.0024,0.9838
250,0.0024,0.9812
300,0.0024,0.983
350,0.0025,0.9818
400,0.0025,0.982
450,0.0025,0.983
500,0.0024,0.9848
550,0.0024,0.9834
600,0.0027,0.9804
50,0.0025,0.9832
100,0.0023,0.984
150,0.0025,0.9826
200,0.0026,0.9806
250,0.0026,0.9804
300,0.0024,0.9838
350,0.0023,0.9866
400,0.0023,0.984
450,0.0024,0.984
500,0.0025,0.9794
550,0.0024,0.9822
600,0.0024,0.9832
50,0.0023,0.9836
100,0.0023,0.9834
150,0.0024,0.9828
200,0.0025,0.9816
250,0.0022,0.9856
300,0.0024,0.9816
350,0.0022,0.9862
400,0.0025,0.9814
450,0.0026,0.9808
500,0.0024,0.9832
550,0.0025,0.9814
600,0.0023,0.984
