type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
100,0.003,0.9864
150,0.0031,0.9856
200,0.003,0.9858
250,0.0029,0.988
300,0.0028,0.9876
350,0.0029,0.9866
400,0.0029,0.9854
450,0.003,0.9846
500,0.003,0.9858
550,0.003,0.9866
600,0.0029,0.9886
50,0.0029,0.9858
100,0.0028,0.9854
150,0.0028,0.9882
200,0.0028,0.9882
250,0.0028,0.9884
300,0.0029,0.9866
350,0.0029,0.9886
400,0.0031,0.9844
450,0.0029,0.9876
500,0.003,0.9858
550,0.003,0.9852
600,0.003,0.9856
50,0.003,0.9866
100,0.003,0.986
150,0.0027,0.9888
200,0.003,0.9852
250,0.0028,0.9874
300,0.0029,0.9832
350,0.0029,0.9868
400,0.0028,0.9882
450,0.0028,0.987
500,0.0029,0.9884
550,0.0028,0.9874
600,0.0028,0.9874
50,0.0029,0.986
100,0.0028,0.9874
150,0.0028,0.9896
200,0.0027,0.9894
250,0.0028,0.9866
300,0.0028,0.9866
350,0.0028,0.9874
400,0.0029,0.9868
450,0.0028,0.987
500,0.0028,0.9874
550,0.0028,0.9862
600,0.0029,0.9846
50,0.0027,0.9886
100,0.0026,0.9896
150,0.0027,0.9892
200,0.003,0.9852
250,0.0027,0.9882
300,0.0027,0.9892
350,0.0029,0.9878
400,0.0028,0.9874
450,0.0028,0.9872
500,0.0029,0.985
550,0.0029,0.9858
600,0.0029,0.9844
50,0.0028,0.9866
100,0.0027,0.989
150,0.0026,0.9882
200,0.0028,0.9874
250,0.0028,0.987
300,0.0028,0.9866
350,0.0028,0.9864
400,0.0026,0.9894
450,0.0027,0.9896
500,0.0027,0.9894
550,0.0028,0.9878
600,0.0029,0.985
50,0.0026,0.9888
100,0.0026,0.9904
150,0.0028,0.9884
200,0.0026,0.9894
250,0.0028,0.989
300,0.0027,0.989
350,0.0028,0.9852
400,0.0029,0.9854
450,0.0028,0.9872
500,0.0029,0.9868
550,0.0027,0.9884
600,0.0026,0.9884
50,0.0027,0.9874
100,0.0027,0.9874
150,0.0026,0.9866
200,0.0027,0.9868
250,0.0026,0.9894
300,0.0026,0.9884
350,0.0027,0.9886
400,0.0026,0.9886
450,0.0027,0.9898
500,0.0028,0.9878
550,0.0028,0.987
600,0.0026,0.9904
50,0.0027,0.9896
100,0.0026,0.99
150,0.0026,0.9896
200,0.0026,0.9906
250,0.0027,0.9868
300,0.0025,0.9892
350,0.0027,0.9876
400,0.0027,0.9868
450,0.0027,0.9868
500,0.0026,0.99
550,0.0029,0.9866
600,0.0027,0.9888
50,0.0025,0.9894
100,0.0025,0.99
150,0.0027,0.9886
200,0.0027,0.9878
250,0.0026,0.99
300,0.0026,0.989
350,0.0027,0.9882
400,0.0027,0.988
450,0.0028,0.9874
500,0.0027,0.9886
550,0.0026,0.9894
600,0.0025,0.9906
50,0.0024,0.9912
100,0.0026,0.9882
150,0.0025,0.9894
200,0.0026,0.9886
250,0.0026,0.9886
300,0.0026,0.9892
