type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
600,0.0009,0.9966
50,0.0008,0.9974
100,0.0009,0.997
150,0.0008,0.9972
200,0.0009,0.9964
250,0.0008,0.9976
300,0.0007,0.997
350,0.0009,0.996
400,0.0009,0.9954
450,0.0008,0.9964
500,0.0008,0.9966
550,0.0008,0.9964
600,0.0008,0.997
50,0.0007,0.9978
100,0.0008,0.9968
150,0.0009,0.9958
200,0.0008,0.9974
250,0.0008,0.9974
300,0.0008,0.9964
350,0.0008,0.997
400,0.0008,0.9964
450,0.0008,0.9974
500,0.0009,0.9962
550,0.0008,0.9966
600,0.0008,0.997
50,0.0007,0.9974
100,0.0009,0.9948
150,0.0008,0.9976
200,0.0007,0.9974
250,0.0008,0.9968
300,0.0009,0.996
350,0.0008,0.9966
400,0.0008,0.9968
450,0.0008,0.997
500,0.0008,0.9964
550,0.0008,0.9974
600,0.0008,0.997
50,0.0007,0.9974
100,0.0008,0.997
150,0.0007,0.9972
200,0.0008,0.9976
250,0.0008,0.9968
300,0.0009,0.9958
350,0.0009,0.9968
400,0.0008,0.9966
450,0.0008,0.9968
500,0.0008,0.9966
550,0.0008,0.9974
600,0.0008,0.9976
50,0.0007,0.997
100,0.0008,0.9968
150,0.0008,0.9964
200,0.0007,0.9972
250,0.0007,0.9972
300,0.0008,0.997
350,0.0008,0.9966
400,0.0008,0.9974
450,0.0008,0.997
500,0.0007,0.9988
550,0.0009,0.9958
600,0.0008,0.9976
50,0.0008,0.9972
100,0.0008,0.997
150,0.0008,0.9968
200,0.0008,0.996
250,0.0007,0.9978
300,0.0007,0.997
350,0.0009,0.9962
400,0.0007,0.9974
450,0.0008,0.997
500,0.0008,0.9974
550,0.0007,0.9972
600,0.0008,0.9978
50,0.0007,0.9978
100,0.0008,0.997
150,0.0007,0.998
200,0.0008,0.997
250,0.0007,0.997
300,0.0008,0.9958
350,0.0008,0.9966
400,0.0008,0.9964
450,0.0007,0.998
500,0.0007,0.9976
550,0.0007,0.9976
600,0.0008,0.9974
50,0.0007,0.9982
100,0.0007,0.9972
150,0.0008,0.9972
200,0.0008,0.9974
250,0.0007,0.9972
300,0.0008,0.9968
350,0.0007,0.998
400,0.0008,0.9968
450,0.0008,0.9964
500,0.0008,0.9972
550,0.0008,0.997
600,0.0008,0.9974
50,0.0007,0.9966
100,0.0007,0.9976
150,0.0007,0.9972
200,0.0008,0.9958
250,0.0007,0.9982
300,0.0008,0.9976
350,0.0008,0.9968
400,0.0008,0.9966
450,0.0008,0.9968
