type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.025,0.0001,0.9
iter_counter,loss_list,acc_list
350,0.0069,0.9268
400,0.007,0.9264
450,0.0072,0.9176
500,0.0069,0.9282
550,0.0074,0.9228
600,0.0067,0.9282
50,0.0071,0.9236
100,0.0071,0.9286
150,0.0073,0.9204
200,0.0071,0.9276
250,0.0071,0.9258
300,0.0071,0.9202
350,0.007,0.9268
400,0.0073,0.9204
450,0.0067,0.9292
500,0.0069,0.9246
550,0.0067,0.9296
600,0.007,0.925
50,0.0065,0.931
100,0.007,0.928
150,0.0069,0.9286
200,0.0072,0.9214
250,0.007,0.9272
300,0.0071,0.926
350,0.0072,0.9248
400,0.007,0.9246
450,0.0066,0.9286
500,0.0069,0.924
550,0.0071,0.923
600,0.0073,0.9224
50,0.007,0.9242
100,0.0068,0.9274
150,0.0071,0.9264
200,0.0068,0.932
250,0.0068,0.9276
300,0.0067,0.9272
350,0.007,0.9248
400,0.0068,0.9272
450,0.0067,0.928
500,0.007,0.9206
550,0.0073,0.9234
600,0.0066,0.9284
50,0.0068,0.926
100,0.0067,0.9282
150,0.0069,0.923
200,0.007,0.9206
250,0.0068,0.9258
300,0.0068,0.9264
350,0.0069,0.9268
400,0.0067,0.929
450,0.0068,0.9286
500,0.0067,0.9324
550,0.007,0.9222
600,0.0064,0.9342
50,0.0067,0.9292
100,0.0065,0.9304
150,0.0067,0.928
200,0.0069,0.9244
250,0.0071,0.9196
300,0.0067,0.927
350,0.0067,0.9272
400,0.0066,0.9308
450,0.0066,0.93
500,0.0071,0.9226
550,0.0066,0.9314
600,0.0066,0.9312
50,0.0066,0.9308
100,0.0069,0.9254
150,0.0068,0.9286
200,0.0063,0.9344
250,0.0068,0.9288
300,0.0064,0.934
350,0.0069,0.9252
400,0.0065,0.9308
450,0.0068,0.9262
500,0.0065,0.9314
550,0.007,0.9228
600,0.0067,0.9278
50,0.0066,0.9298
100,0.0065,0.9342
150,0.0066,0.9294
200,0.0065,0.9282
250,0.0067,0.9288
300,0.0066,0.9308
350,0.0064,0.9352
400,0.0066,0.9298
450,0.0063,0.9338
500,0.0068,0.9244
550,0.0066,0.931
600,0.0069,0.9256
50,0.0066,0.9294
100,0.0064,0.9318
150,0.0065,0.9318
200,0.0063,0.9354
250,0.0061,0.9378
300,0.0063,0.9344
350,0.0065,0.9336
400,0.0067,0.9274
450,0.007,0.9256
500,0.0065,0.9288
550,0.0067,0.9304
600,0.0067,0.9268
50,0.0064,0.9264
100,0.0065,0.929
150,0.006,0.9384
200,0.0066,0.9306
250,0.007,0.9248
300,0.0067,0.9262
350,0.0065,0.9308
400,0.0066,0.93
450,0.0066,0.929
500,0.0062,0.9358
550,0.0061,0.9386
600,0.0065,0.9318
50,0.0064,0.935
100,0.0065,0.9308
150,0.0063,0.9316
200,0.0066,0.9284
250,0.0066,0.9296
300,0.0065,0.9296
350,0.0062,0.937
400,0.0064,0.934
450,0.0062,0.9324
500,0.0064,0.9326
550,0.0064,0.934
600,0.0064,0.9344
50,0.0065,0.9362
100,0.0061,0.9362
150,0.0067,0.9268
200,0.0064,0.9308
250,0.0065,0.9306
300,0.0062,0.9352
350,0.0065,0.932
400,0.0061,0.9346
450,0.0061,0.9344
500,0.0063,0.9352
550,0.0064,0.9314
600,0.0062,0.9362
50,0.0063,0.934
100,0.0064,0.9316
150,0.0063,0.9324
200,0.0065,0.9328
250,0.0062,0.9352
300,0.0063,0.935
350,0.0065,0.9288
400,0.0064,0.9334
450,0.0062,0.937
500,0.0059,0.9416
550,0.0064,0.9342
